1,199,1
2,200,1
3,201,0
4,202,0
5,203,0
6,204,0
7,205,0
8,206,0
9,207,0
10,208,0
11,209,0
12,210,0
13,211,0
14,212,0
15,213,0
16,214,0
17,215,0
18,216,0
19,217,0
20,218,0
21,219,0
22,220,0
23,221,0
24,222,0
25,223,0
26,224,0
27,225,0
28,226,0
29,227,0
30,228,0
31,229,0
32,230,0
33,231,0
34,232,0
35,233,0
36,234,0
37,235,0
38,236,0
39,237,0
40,238,0
41,239,0
42,240,0
43,241,0
44,242,0
45,243,0
46,244,0
47,245,0
48,246,0
49,247,0
50,248,0
51,252,1
52,253,1
53,254,1
54,255,1
55,256,1
56,257,1
57,258,1
58,259,1
59,260,1
60,261,1
61,262,1
62,263,1
63,264,1
64,265,1
65,266,1
66,267,1
67,268,1
68,269,1
69,270,0
70,271,0
71,491,0
72,492,0
73,493,0
74,494,0
75,495,0
76,496,0
77,497,1
78,498,1
79,499,1
80,500,0
81,501,1
82,502,0
83,503,0
84,504,0
85,505,0
86,506,0
87,507,0
88,508,0
89,509,0
90,510,0
91,511,1
92,512,1
93,513,1
94,514,0
95,515,0
96,516,1
97,517,1
98,518,0
99,519,1
100,520,0
101,521,0
102,522,1
103,523,0
104,524,1
105,525,0
106,526,0
107,527,0
108,528,0
109,529,0
110,530,0
111,531,0
112,532,1
113,533,0
114,534,0
115,535,1
116,536,0
117,537,0
118,538,1
119,539,1
120,540,1
121,541,0
122,542,0
123,543,0
124,544,0
125,545,0
126,546,0
127,547,1
128,548,0
129,549,0
130,550,0
131,551,0
132,552,0
133,553,0
134,554,1
135,555,0
136,556,0
137,557,0
138,558,0
139,559,0
140,560,0
141,561,0
142,562,0
143,563,0
144,564,0
145,565,0
146,566,0
147,567,0
148,568,0
149,569,0
150,570,0
151,571,0
152,572,0
153,573,0
154,574,0
155,575,0
156,576,0
157,577,0
158,578,0
159,579,0
160,580,0
161,581,0
162,582,0
163,583,0
164,584,0
165,585,1
166,586,0
167,587,0
168,588,0
169,589,0
170,590,0
171,591,0
172,592,0
173,593,0
174,594,0
175,595,0
176,596,0
177,597,0
178,598,0
179,599,0
180,600,0
181,601,0
182,602,0
183,603,0
184,604,0
185,605,0
186,606,0
187,607,0
188,608,0
189,609,0
190,610,0
191,611,0
192,612,0
193,613,1
194,614,1
195,615,1
196,616,1
197,617,1
198,618,0
199,619,1
200,620,0
201,621,0
202,622,1
203,623,0
204,624,0
205,625,0
206,626,0
207,627,0
208,628,0
209,629,1
210,630,0
211,631,0
212,632,1
213,633,0
214,634,0
215,635,0
216,636,0
217,637,1
218,638,0
219,639,0
220,640,0
221,641,0
222,642,0
223,643,0
224,644,0
225,645,0
226,646,0
227,647,0
228,648,0
229,649,0
230,650,0
231,651,0
232,652,0
233,653,0
234,654,0
235,655,0
236,656,0
237,657,0
238,658,1
239,659,0
240,660,0
241,661,0
242,662,0
243,663,1
244,664,1
245,665,1
246,666,1
247,667,1
248,668,1
249,669,1
250,670,1
251,671,0
252,672,1
253,673,0
254,674,0
255,675,0
256,676,1
257,677,0
258,678,0
259,679,0
260,680,0
261,681,0
262,682,1
263,683,0
264,684,0
265,685,0
266,686,0
267,687,0
268,688,1
269,689,0
270,690,0
271,691,0
272,692,0
273,693,0
274,694,0
275,695,0
276,696,0
277,697,0
278,698,0
279,699,1
280,700,0
281,701,1
282,702,0
283,703,0
284,704,0
285,705,0
286,706,0
287,707,0
288,708,0
289,709,0
290,710,0
291,711,0
292,712,0
293,713,1
294,714,1
295,715,0
296,716,1
297,717,0
298,718,0
299,719,1
300,720,1
301,721,0
302,722,0
303,723,0
304,724,0
305,725,0
306,726,0
307,727,0
308,728,0
309,729,1
310,730,0
311,731,1
312,732,1
313,733,0
314,734,1
315,735,0
316,736,0
317,737,0
318,738,1
319,739,1
320,740,1
321,741,0
322,742,0
323,743,0
324,744,0
325,745,0
326,746,0
327,747,0
328,748,0
329,749,0
330,750,0
331,751,0
332,752,0
333,753,0
334,754,0
335,755,0
336,756,0
337,757,0
338,758,0
339,759,0
340,760,0
341,761,0
342,762,0
343,763,1
344,764,1
345,765,0
346,766,1
347,767,1
348,768,1
349,769,1
350,770,0
351,771,0
352,772,0
353,773,0
354,774,0
355,775,0
356,776,0
357,777,0
358,778,0
359,779,1
360,780,0
361,781,0
362,782,0
363,783,0
364,784,0
365,785,0
366,786,0
367,787,1
368,788,0
369,789,0
370,790,0
371,791,1
372,792,0
373,793,0
374,794,0
375,795,0
376,796,1
377,797,0
378,798,0
379,799,0
380,800,1
381,801,1
382,802,0
383,803,0
384,804,0
385,805,0
386,806,0
387,807,1
388,808,0
389,809,0
390,810,0
391,811,0
392,812,1
393,813,1
394,814,0
395,815,1
396,816,1
397,817,1
398,818,1
399,819,0
400,820,0
401,821,1
402,822,1
403,823,0
404,824,1
405,825,0
406,826,0
407,827,1
408,828,0
409,829,1
410,830,0
411,831,0
412,832,0
413,833,1
414,834,0
415,835,1
416,836,1
417,837,0
418,838,0
419,922,1
420,923,1
421,924,0
422,925,0
423,926,0
424,927,1
425,928,0
426,929,0
427,930,1
428,931,0
429,932,0
430,933,1
431,934,0
432,935,1
433,936,1
434,937,1
435,938,1
436,939,1
437,940,1
438,941,1
439,942,0
440,943,1
441,944,1
442,945,0
443,946,1
444,947,1
445,948,1
446,949,1
447,950,1
448,951,1
449,952,1
450,953,1
451,954,0
452,955,0
453,956,0
454,957,0
455,958,1
456,959,0
457,960,1
458,961,1
459,962,0
460,963,1
461,964,0
462,965,1
463,966,0
464,967,1
465,968,0
466,969,1
467,970,1
468,971,1
469,972,0
470,973,0
471,974,0
472,975,1
473,976,1
474,977,1
475,978,0
476,979,1
477,980,1
478,981,0
479,982,1
480,983,1
481,984,0
482,985,1
483,986,0
484,987,0
485,988,0
486,989,0
487,990,0
488,991,0
489,992,0
490,993,1
491,994,0
492,995,0
493,996,1
494,997,0
495,998,0
496,999,0
497,1000,0
498,1001,0
499,1002,0
500,1003,0
501,1004,0
502,1005,1
503,1006,1
504,1007,1
505,1008,1
506,1009,0
507,1010,1
508,1011,0
509,1012,0
510,1013,1
511,1014,0
512,1015,1
513,1016,0
514,1017,1
515,1018,0
516,1019,1
517,1020,0
518,1021,0
519,1022,0
520,1023,1
521,1561,0
522,1562,1
523,1563,1
524,1564,1
525,1565,0
526,1566,1
527,1567,0
528,1568,0
529,1569,1
530,1570,1
531,1571,1
532,1572,1
533,1573,0
534,1574,0
535,1575,1
536,1576,1
537,1577,0
538,1578,1
539,1579,0
540,1580,1
541,1581,1
542,1582,1
543,1583,0
544,1584,0
545,1585,0
546,1586,1
547,1587,0
548,1588,1
549,1589,0
550,1590,0
551,1591,1
552,1592,0
553,1593,0
554,1594,0
555,1595,1
556,1596,1
557,1597,1
558,1598,0
559,1599,1
560,1600,1
561,1601,1
562,1602,1
563,1603,1
564,1604,1
565,1605,1
566,1606,1
567,1607,0
568,1608,0
569,1609,1
570,1610,1
571,1611,1
572,1612,1
573,1613,1
574,1614,1
575,1615,0
576,1616,1
577,1617,1
578,1618,0
579,1619,1
580,1620,1
581,1621,0
582,1622,1
583,1623,0
584,1624,1
585,1625,1
586,1626,1
587,1627,1
588,1628,1
589,1629,1
590,1630,0
591,1631,1
592,1632,0
593,1633,0
594,1634,0
595,1635,0
596,1636,1
597,1637,0
598,1638,1
599,1639,1
600,1640,1
601,1641,1
602,1642,1
603,1643,1
604,1644,1
605,1645,0
606,1646,0
607,1647,0
608,1648,0
609,1649,1
610,1650,1
611,1651,1
612,1652,1
613,1653,1
614,1654,1
615,1655,1
616,1656,1
617,1657,1
618,1658,0
619,1659,1
620,1660,1
621,1661,1
622,1662,1
623,1663,1
624,1664,1
625,1665,0
626,1666,1
627,1667,1
628,1668,1
629,1669,0
630,1670,1
631,1671,1
632,1672,0
633,1673,0
634,1674,1
635,1675,1
636,1676,1
637,1677,0
638,1678,1
639,1679,1
640,1680,1
641,1681,1
642,1682,1
643,1683,0
644,1684,1
645,1685,0
646,1686,1
647,1687,1
648,1688,1
649,1689,1
650,1690,1
651,1691,1
652,1692,0
653,1693,1
654,1694,1
655,1695,1
656,1696,1
657,1697,0
658,1698,0
659,1699,1
660,1700,1
661,1701,0
662,1702,1
663,1703,1
664,1704,0
665,1705,0
666,1706,1
667,1707,0
668,1708,1
669,1709,1
670,1710,0
671,1711,0
672,1712,0
673,1713,0
674,1714,1
675,1715,1
676,1716,1
677,1717,1
678,1718,1
679,1719,1
680,1720,0
681,1721,1
682,1722,1
683,1723,1
684,1724,1
685,1725,1
686,1726,1
687,1727,1
688,1728,1
689,1729,1
690,1730,0
691,1731,0
692,1732,0
693,1733,1
694,1734,1
695,1735,0
696,1736,0
697,1737,1
698,1738,1
699,1739,0
700,1740,1
701,1741,1
702,1742,1
703,1743,0
704,1744,0
705,1745,1
706,1746,1
707,1747,1
708,1748,1
709,1749,1
710,1750,0
711,1751,1
712,1752,1
713,1753,1
714,1754,0
715,1755,1
716,1756,1
717,1757,0
718,1758,1
719,1759,0
720,1760,1
721,1761,1
722,1762,1
723,1763,1
724,1764,1
725,1765,1
726,1766,0
727,1767,1
728,1768,0
729,1769,1
730,1770,0
731,1771,1
732,1772,1
733,1773,1
734,1774,1
735,1775,1
736,1776,0
737,1777,1
738,1778,1
739,1779,1
740,1780,1
741,1781,1
742,1782,1
743,1783,0
744,1784,0
745,1785,0
746,1786,1
747,1787,0
748,1788,1
749,1789,1
750,1790,0
751,1791,1
752,1792,0
753,1793,1
754,1794,1
755,1795,1
756,1796,0
