1,272,5
2,273,1.5
3,274,18
4,275,5
5,276,10
6,277,11
7,278,12
8,279,20
9,280,7
10,281,5
11,282,15
12,283,15
13,284,15
14,285,10
15,286,10
16,287,2
17,288,9
18,289,12
19,290,1
20,291,2
21,292,0
22,293,1
23,294,1.5
24,295,2
25,296,2
26,297,5
27,298,0.5
28,299,1
29,300,0
30,301,2
31,302,2
32,303,2
33,304,3
34,305,2
35,306,1
36,307,2
37,308,2
38,309,1
39,310,2
40,311,1
41,312,2
42,313,2
43,314,1
44,315,0.5
45,316,14
46,317,120
47,318,0
48,319,5
49,320,0
50,321,0
51,322,0
52,323,2
53,324,1
54,325,5
55,326,15
56,327,4
57,328,0
58,329,0
59,330,0
60,331,2.5
61,332,0
62,333,2
63,334,1
64,335,0
65,336,1
66,337,0
67,338,0
68,339,3
69,340,5
70,341,3
71,342,0
72,343,6
73,344,2
74,345,2
75,346,2
76,347,8
77,348,10
78,349,8
79,350,0
80,351,10
81,352,7.5
82,353,3
83,354,0
84,355,5
85,356,7.5
86,357,5
87,358,1
88,359,3
89,360,9
90,361,0
91,396,3
92,397,8
93,398,1
94,399,2
95,400,4
96,401,0.67
97,402,1.5
98,403,2
99,404,5
100,405,4
101,406,4
102,407,1
103,408,1
104,409,1
105,410,3
106,411,5
107,412,1.5
108,413,8
109,414,1.5
110,415,0.5
111,416,2
112,417,4
113,418,40
114,419,1
115,420,5
116,421,5
117,422,6
118,423,3
119,424,2
120,425,3.5
121,426,1
122,427,2
123,428,5
124,429,4
125,430,4
126,431,3
127,432,7
128,433,3
129,434,3
130,435,7
131,436,4
132,437,2
133,438,3
134,439,8
135,440,4
136,441,1
137,442,2
138,443,1
139,444,8
140,790,10
141,791,18
142,792,10
143,793,7
144,794,7
145,795,15
146,796,23
147,797,10
148,798,12
149,799,13
150,800,8
151,801,14
152,802,4
153,803,12
154,804,17
155,805,14
156,806,9
157,807,16
158,808,8
159,809,18
160,810,20
161,811,12
162,812,10
163,813,14
164,814,14
165,815,9
166,816,18
167,817,11
168,818,9
169,819,5
170,820,6
171,821,10
172,822,5
173,823,6
174,824,8
175,825,8
176,826,6
177,827,3
178,1024,8
179,1025,9
180,1026,9
181,1027,9.9
182,1028,8.9
183,1029,9
184,1030,9.9
185,1031,9
186,1032,9.9
187,1033,9.8
188,1034,8
189,1035,9.8
190,1036,9
191,1037,9
192,1038,8.9
193,1039,9
194,1040,8
195,1041,9
196,1042,9
197,1043,8
198,1044,8
199,1045,6
200,1046,9
201,1047,8
202,1048,9
203,1049,9
204,1050,9
205,1051,8
206,1052,9
207,1053,8
208,1054,9
209,1055,7
210,1056,9
211,1057,9
212,1058,3.7
213,1059,3.2
214,1060,2.95
215,1061,3
216,1062,2.8
217,1063,2.84
218,1064,3.2
219,1065,3.4
220,1066,2.5
221,1067,3.5
222,1068,3.4
223,1069,3.25
224,1070,3.5
225,1071,2.84
226,1072,3.84
227,1073,3.1
228,1074,3.2
229,1075,3.1
230,1076,3.2
231,1077,2.9
232,1078,3.8
233,1079,3.78
234,1080,2.9
235,1081,3.6
236,1082,3.6
237,1083,3.55
238,1084,1.6
239,1085,3
240,1086,1.6
241,1087,1.2
242,1088,3.85
243,1089,3.2
244,1090,2.6
245,1091,2.6
246,1092,2.6
247,1093,5
248,1094,3
249,1095,3.37
250,1096,3.2
251,1097,3.3
252,1098,3.5
253,1099,2.8
254,1100,3.5
255,1101,3.3
256,1102,2.4
257,1103,3.4
258,1104,1.4
259,1105,2.75
260,1106,2.65
261,1107,58
262,1108,54
263,1109,52
264,1110,50
265,1111,49
266,1112,52
267,1113,51
268,1114,51
269,1115,49
270,1116,51
271,1117,51
272,1118,51
273,1119,51
274,1120,52
275,1121,53
276,1122,51
277,1123,50
278,1124,49
279,1125,51
280,1126,50
281,1127,51
282,1128,51
283,1129,49
284,1130,51
285,1131,54
286,1132,53
287,1133,50
288,1134,46
289,1135,58
290,1136,47
291,1137,48
292,1138,51
293,1139,55
294,1140,50
295,1141,58
296,1142,50
297,1143,46
298,1144,50
