,8015,101
,8016,82
,8017,91
,8018,88
,8019,95
,8020,90
,8021,92
,8022,88
,8023,86
,8024,94
,8025,93
,8026,94
,8027,98
,8028,80
,8029,94
,8030,70
,8031,67
,8032,69
,8033,78
,8034,80
,8035,83
,8036,76
,8037,89
,8038,93
,8039,8
,8040,11
,8041,13
,8042,10
,8043,12
,8044,13
,8045,12.5
,8046,12.5
,8047,13.5
,8048,12
,8049,11.4
,8050,12.5
,8051,12
,8052,10
,8053,9
,8054,10
,8055,11
,8056,11
,8057,11
,8058,13
,8059,11
,8060,8
,8061,9
,8062,10
,8063,11
,8064,10
,8065,10
,8066,9
,8067,10
,8068,12
,8069,11
,8070,12
,8071,12
,8072,9
,8073,10
,8074,10
,8075,11
,8076,12
,8077,9
,8078,10
,8079,11
,8080,530
,8081,690
,8082,780
,8083,640
,8084,755
,8085,780
,8086,750
,8087,770
,8088,810
,8089,770
,8090,664
,8091,750
,8092,720
,8093,655
,8094,560
,8095,700
,8096,690
,8097,750
,8098,790
,8099,780
,8100,675
,8101,429.5
,8102,575
,8103,640
,8104,660
,8105,652.6
,8106,640
,8107,562.5
,8108,620
,8109,740
,8110,670
,8111,740
,8112,750
,8113,580
,8114,602.5
,8115,615
,8116,680
,8117,720
,8118,565
,8119,620
,8120,672.5
,8121,26.29
,8122,27.37
,8123,28.89
,8124,28.52
,8125,30.68
,8126,28.84
,8127,27.37
,8128,24.57
,8129,30.17
,8130,27.53
,8131,29.66
,8132,29.07
,8133,29.28
,8134,26.82
,8135,21.13
,8136,30.03
,8137,27.36
,8138,29.68
,8139,30.99
,8140,29.27
,8141,27.94
,8142,22.6
,8143,26.55
,8144,26.5
,8145,27.66
,8146,27.36
,8147,25.96
,8148,26.33
,8149,23.04
,8150,25.31
,8151,26.14
,8152,26.15
,8153,27.32
,8154,27.7
,8155,23.99
,8156,25.13
,8157,26.53
,8158,27.16
,8159,21.87
,8160,25.12
,8161,23.75
,8162,15.9
,8163,13.7
,8164,10.1
,8165,11.7
,8166,12.1
,8167,10.1
,8168,5.5
,8169,11
,8170,4.5
,8171,10.9
,8172,1.4
,8173,4.8
,8174,27.1
,8175,7.8
,8176,8.6
,8177,22.6
,8178,16.7
,8179,24.3
,8180,28.6
,8181,20.3
,8182,33.5
,8183,20.7
,8184,24.5
,8185,20.7
,8186,35
,8187,13.7
,8188,21.3
,8189,15.5
,8190,23.1
,8191,32.9
,8192,30.7
,8193,17.2
,8194,27.4
